state,gender,year,name,occurrences
SD,M,2020,Charlie,7
SD,M,2020,Oakley,6
SD,M,2021,Charlie,6
SD,M,2021,Oakley,5
SD,M,2022,Charlie,9
SD,M,2022,Oakley,8
TN,F,1912,Charlie,7
TN,F,1913,Charlie,6
TN,F,1915,Charlie,10
TN,F,1917,Charlie,18
TN,F,1918,Charlie,16
TN,F,1919,Charlie,16
TN,F,1920,Charlie,14
TN,F,1921,Charlie,6
TN,F,1922,Charlie,10
TN,F,1923,Charlie,7
TN,F,1924,Charlie,12
TN,F,1925,Charlie,8
TN,F,1926,Charlie,12
TN,F,1927,Charlie,12
TN,F,1928,Charlie,7
TN,F,1929,Charlie,6
TN,F,1931,Charlie,5
TN,F,1933,Charlie,12
TN,F,1934,Charlie,11
TN,F,1935,Charlie,6
TN,F,1936,Charlie,9
TN,F,1937,Charlie,6
TN,F,1938,Charlie,10
TN,F,1939,Charlie,7
TN,F,1940,Charlie,8
TN,F,1941,Charlie,5
TN,F,1942,Charlie,6
TN,F,1943,Charlie,6
TN,F,1945,Charlie,5
TN,F,1954,Charlie,5
TN,F,1987,Charlie,7
TN,F,1990,Charlie,6
TN,F,1996,Charlie,6
TN,F,2000,Charlie,7
TN,F,2001,Charlie,5
TN,F,2002,Charlie,7
TN,F,2003,Charlie,7
TN,F,2004,Charlie,10
TN,F,2005,Charlie,6
TN,F,2006,Charlie,7
TN,F,2007,Charlie,13
TN,F,2008,Charlie,12
TN,F,2009,Charlie,9
TN,F,2010,Charlie,20
TN,F,2011,Charlie,21
TN,F,2012,Charlie,22
TN,F,2012,Oakley,9
TN,F,2013,Charlie,40
TN,F,2013,Oakley,7
TN,F,2014,Charlie,49
TN,F,2014,Oakley,9
TN,F,2015,Charlie,52
TN,F,2015,Oakley,11
TN,F,2016,Charlie,49
TN,F,2016,Oakley,13
TN,F,2017,Charlie,57
TN,F,2017,Oakley,17
TN,F,2018,Charlie,51
TN,F,2018,Oakley,30
TN,F,2019,Charlie,64
TN,F,2019,Oakley,29
TN,F,2020,Charlie,74
TN,F,2020,Oakley,40
TN,F,2021,Charlie,70
TN,F,2021,Oakley,65
TN,F,2022,Oakley,81
TN,F,2022,Charlie,61
TN,M,1910,Charlie,60
TN,M,1911,Charlie,66
TN,M,1912,Charlie,83
TN,M,1913,Charlie,118
TN,M,1914,Charlie,129
TN,M,1915,Charlie,132
TN,M,1916,Charlie,142
TN,M,1917,Charlie,173
TN,M,1918,Charlie,195
TN,M,1919,Charlie,208
TN,M,1920,Charlie,155
TN,M,1921,Charlie,143
TN,M,1921,Oakley,5
TN,M,1922,Charlie,165
TN,M,1923,Charlie,166
TN,M,1924,Charlie,148
TN,M,1925,Charlie,167
TN,M,1926,Charlie,132
TN,M,1927,Charlie,147
TN,M,1928,Charlie,132
TN,M,1929,Charlie,123
TN,M,1930,Charlie,118
TN,M,1931,Charlie,109
TN,M,1932,Charlie,122
TN,M,1933,Charlie,109
TN,M,1934,Charlie,114
TN,M,1935,Charlie,100
TN,M,1936,Charlie,94
TN,M,1937,Charlie,88
TN,M,1938,Charlie,90
TN,M,1939,Charlie,84
TN,M,1940,Charlie,82
TN,M,1941,Charlie,92
TN,M,1942,Charlie,87
TN,M,1943,Charlie,108
TN,M,1944,Charlie,85
TN,M,1945,Charlie,78
TN,M,1946,Charlie,77
TN,M,1947,Charlie,98
TN,M,1948,Charlie,89
TN,M,1949,Charlie,103
TN,M,1950,Charlie,85
TN,M,1951,Charlie,73
TN,M,1952,Charlie,66
TN,M,1953,Charlie,54
TN,M,1954,Charlie,68
TN,M,1955,Charlie,48
TN,M,1956,Charlie,61
TN,M,1957,Charlie,64
TN,M,1958,Charlie,54
